snapshot_date,store_id,sku_id,floor_qty,backroom_qty,system_on_hand_qty,store_name,chip_label,region,city,lat,lon,sku_name,category,subcategory,is_in_assortment,is_shelf_gap,is_phantom,is_backroom_rescue,floor_share,backroom_share,exception_type,action_label
2026-09-11,102,774015,17.0,9.0,26.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,AA Batteries 48ct,GM,Electronics,1,0,0,0,0.6538,0.3462,ok,
2026-09-11,102,445880,22.0,7.0,29.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Laundry Detergent 2pk,Household,Laundry,1,0,0,0,0.7586,0.2414,ok,
2026-09-11,102,229045,8.0,19.0,27.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Chicken Breast Family Pack,Meat,Chicken,1,0,0,0,0.2963,0.7037,ok,
2026-09-11,102,667301,0.0,31.0,33.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Diapers Size 4,Baby,Diapers,1,1,1,1,0.0,1.0,phantom+rescue,Floor pull · recount
2026-09-11,102,330112,20.0,2.0,22.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Whole Milk Gallon,Dairy,Milk,1,0,0,0,0.9091,0.0909,ok,
2026-09-11,102,330118,19.0,3.0,22.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Greek Yogurt 12ct,Dairy,Yogurt,1,0,0,0,0.8636,0.1364,ok,
2026-09-11,102,441201,13.0,19.0,32.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Copy Paper 5-Ream,Office,Paper,1,0,0,0,0.4062,0.5938,ok,
2026-09-11,102,118640,10.0,11.0,21.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Sparkling Water 24pk,Grocery,Beverages,1,0,0,0,0.4762,0.5238,ok,
2026-09-11,102,118655,21.0,7.0,28.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Trail Mix Value Pack,Grocery,Snacks,1,0,0,0,0.75,0.25,ok,
2026-09-11,102,184230,7.0,22.0,29.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Toilet Paper 30ct,Household,Paper,1,0,0,0,0.2414,0.7586,ok,
2026-09-11,102,184240,11.0,3.0,14.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Disinfecting Wipes 3pk,Household,Cleaning,1,0,0,0,0.7857,0.2143,ok,
2026-09-11,102,551910,18.0,29.0,47.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Macaroni Salad Tub,Deli,Sides,1,0,0,0,0.383,0.617,ok,
2026-09-11,102,551920,8.0,18.0,26.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Turkey Club Sandwich,Deli,Prepared,1,0,0,0,0.3077,0.6923,ok,
2026-09-11,102,774020,16.0,17.0,33.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,HDMI Cable 2-Pack,GM,Electronics,1,0,0,0,0.4848,0.5152,ok,
2026-09-11,102,774030,19.0,6.0,25.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Phone Charger Kit,GM,Electronics,1,0,0,0,0.76,0.24,ok,
2026-09-11,102,445890,8.0,21.0,29.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Dryer Sheets 240ct,Household,Laundry,1,0,0,0,0.2759,0.7241,ok,
2026-09-11,102,229050,15.0,19.0,34.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Chicken Breast Tray,Meat,Poultry,1,0,0,0,0.4412,0.5588,ok,
2026-09-11,102,229060,22.0,24.0,46.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Atlantic Salmon 2pk,Meat,Seafood,1,0,0,0,0.4783,0.5217,ok,
2026-09-11,102,667310,8.0,12.0,20.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Baby Wipes Soft Pack,Baby,Wipes,1,0,0,0,0.4,0.6,ok,
2026-09-11,102,667320,0.0,0.0,47.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Infant Formula Can,Baby,Formula,1,1,1,0,,,phantom,Recount / system fix
2026-09-11,102,330120,5.0,19.0,24.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Butter Quarters 4pk,Dairy,Butter,1,0,0,0,0.2083,0.7917,ok,
2026-09-11,102,441210,5.0,0.0,5.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Ballpoint Pens 60ct,Office,Writing,1,0,0,0,1.0,0.0,ok,
2026-09-11,102,441220,22.0,5.0,27.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Sticky Notes Value,Office,Supplies,1,0,0,0,0.8148,0.1852,ok,
2026-09-11,102,990101,7.0,15.0,22.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Bananas Club Bunch,Produce,Fruit,1,0,0,0,0.3182,0.6818,ok,
2026-09-11,102,990110,15.0,9.0,24.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Bag Bag 5lb,Produce,Fruit,1,0,0,0,0.625,0.375,ok,
2026-09-11,102,990120,21.0,24.0,45.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Romaine Hearts 3pk,Produce,Veg,1,0,0,0,0.4667,0.5333,ok,
2026-09-11,102,118670,14.0,24.0,38.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Pasta Sauce Twin Pack,Grocery,Pantry,1,0,0,0,0.3684,0.6316,ok,
2026-09-11,102,118680,14.0,24.0,38.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Olive Oil 2L,Grocery,Pantry,1,0,0,0,0.3684,0.6316,ok,
2026-09-11,102,184250,15.0,4.0,19.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Trash Bags 100ct,Household,Cleaning,1,0,0,0,0.7895,0.2105,ok,
2026-09-11,102,774040,13.0,12.0,25.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,LED Bulbs 8pk,GM,Home,1,0,0,0,0.52,0.48,ok,
2026-09-11,102,551930,6.0,22.0,28.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Potato Salad Tub,Deli,Sides,1,0,0,0,0.2143,0.7857,ok,
2026-09-11,102,229070,7.0,22.0,29.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Salmon Fillet Pack,Meat,Seafood,1,0,0,0,0.2414,0.7586,ok,
2026-09-11,102,330130,3.0,12.0,15.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Shredded Cheese 2lb,Dairy,Cheese,1,0,0,0,0.2,0.8,ok,
2026-09-11,102,667330,19.0,2.0,21.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Toddler Snacks Box,Baby,Food,1,0,0,0,0.9048,0.0952,ok,
2026-09-11,102,441230,8.0,22.0,30.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Binder Clips Assort,Office,Supplies,1,0,0,0,0.2667,0.7333,ok,
2026-09-11,102,990130,17.0,8.0,25.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Blueberries Pint,Produce,Fruit,1,0,0,0,0.68,0.32,ok,
2026-09-11,102,118690,0.0,17.0,26.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Coffee Pods 100ct,Grocery,Beverages,1,1,1,1,0.0,1.0,phantom+rescue,Floor pull · recount
2026-09-11,103,118634,21.0,7.0,28.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Bottled Water 40pk,Grocery,Beverages,1,0,0,0,0.75,0.25,ok,
2026-09-11,103,184220,6.0,15.0,21.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Paper Towels 12pk,Household,Paper,1,0,0,0,0.2857,0.7143,ok,
2026-09-11,103,551902,16.0,15.0,31.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Rotisserie Chicken,Deli,Prepared,1,0,0,0,0.5161,0.4839,ok,
2026-09-11,103,774015,3.0,27.0,30.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,AA Batteries 48ct,GM,Electronics,1,0,0,0,0.1,0.9,ok,
2026-09-11,103,445880,17.0,11.0,28.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Laundry Detergent 2pk,Household,Laundry,1,0,0,0,0.6071,0.3929,ok,
2026-09-11,103,229045,5.0,2.0,7.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Chicken Breast Family Pack,Meat,Chicken,1,0,0,0,0.7143,0.2857,ok,
2026-09-11,103,667301,7.0,21.0,28.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Diapers Size 4,Baby,Diapers,1,0,0,0,0.25,0.75,ok,
2026-09-11,103,330112,0.0,15.0,23.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Whole Milk Gallon,Dairy,Milk,1,1,1,1,0.0,1.0,phantom+rescue,Floor pull · recount
2026-09-11,103,330118,3.0,26.0,29.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Greek Yogurt 12ct,Dairy,Yogurt,1,0,0,0,0.1034,0.8966,ok,
2026-09-11,103,441201,6.0,29.0,35.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Copy Paper 5-Ream,Office,Paper,1,0,0,0,0.1714,0.8286,ok,
2026-09-11,103,118640,9.0,29.0,38.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Sparkling Water 24pk,Grocery,Beverages,1,0,0,0,0.2368,0.7632,ok,
2026-09-11,103,118655,9.0,15.0,24.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Trail Mix Value Pack,Grocery,Snacks,1,0,0,0,0.375,0.625,ok,
2026-09-11,103,184230,13.0,28.0,41.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Toilet Paper 30ct,Household,Paper,1,0,0,0,0.3171,0.6829,ok,
2026-09-11,103,184240,10.0,26.0,36.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Disinfecting Wipes 3pk,Household,Cleaning,1,0,0,0,0.2778,0.7222,ok,
2026-09-11,103,551910,21.0,0.0,21.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Macaroni Salad Tub,Deli,Sides,1,0,0,0,1.0,0.0,ok,
2026-09-11,103,551920,15.0,0.0,15.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Turkey Club Sandwich,Deli,Prepared,1,0,0,0,1.0,0.0,ok,
2026-09-11,103,774020,19.0,7.0,26.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,HDMI Cable 2-Pack,GM,Electronics,1,0,0,0,0.7308,0.2692,ok,
2026-09-11,103,774030,0.0,0.0,43.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Phone Charger Kit,GM,Electronics,1,1,1,0,,,phantom,Recount / system fix
2026-09-11,103,445890,17.0,21.0,38.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Dryer Sheets 240ct,Household,Laundry,1,0,0,0,0.4474,0.5526,ok,
2026-09-11,103,229050,7.0,16.0,23.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Chicken Breast Tray,Meat,Poultry,1,0,0,0,0.3043,0.6957,ok,
2026-09-11,103,229060,16.0,9.0,25.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Atlantic Salmon 2pk,Meat,Seafood,1,0,0,0,0.64,0.36,ok,
2026-09-11,103,667310,17.0,26.0,43.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Baby Wipes Soft Pack,Baby,Wipes,1,0,0,0,0.3953,0.6047,ok,
2026-09-11,103,667320,0.0,26.0,39.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Infant Formula Can,Baby,Formula,1,1,1,1,0.0,1.0,phantom+rescue,Floor pull · recount
2026-09-11,103,330120,20.0,11.0,31.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Butter Quarters 4pk,Dairy,Butter,1,0,0,0,0.6452,0.3548,ok,
2026-09-11,103,441210,9.0,6.0,15.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Ballpoint Pens 60ct,Office,Writing,1,0,0,0,0.6,0.4,ok,
2026-09-11,103,441220,0.0,0.0,0.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Sticky Notes Value,Office,Supplies,1,1,0,0,,,true_out,Replenish / order
2026-09-11,103,990101,12.0,16.0,28.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Bananas Club Bunch,Produce,Fruit,1,0,0,0,0.4286,0.5714,ok,
2026-09-11,103,990110,18.0,24.0,42.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Bag Bag 5lb,Produce,Fruit,1,0,0,0,0.4286,0.5714,ok,
2026-09-11,103,990120,6.0,0.0,6.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Romaine Hearts 3pk,Produce,Veg,1,0,0,0,1.0,0.0,ok,
2026-09-11,103,118670,11.0,28.0,39.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Pasta Sauce Twin Pack,Grocery,Pantry,1,0,0,0,0.2821,0.7179,ok,
2026-09-11,103,118680,21.0,11.0,32.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Olive Oil 2L,Grocery,Pantry,1,0,0,0,0.6562,0.3438,ok,
2026-09-11,103,184250,22.0,21.0,43.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Trash Bags 100ct,Household,Cleaning,1,0,0,0,0.5116,0.4884,ok,
2026-09-11,103,774040,14.0,26.0,40.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,LED Bulbs 8pk,GM,Home,1,0,0,0,0.35,0.65,ok,
2026-09-11,103,551930,9.0,24.0,33.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Potato Salad Tub,Deli,Sides,1,0,0,0,0.2727,0.7273,ok,
2026-09-11,103,229070,15.0,14.0,29.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Salmon Fillet Pack,Meat,Seafood,1,0,0,0,0.5172,0.4828,ok,
2026-09-11,103,330130,5.0,0.0,5.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Shredded Cheese 2lb,Dairy,Cheese,1,0,0,0,1.0,0.0,ok,
2026-09-11,103,667330,22.0,13.0,35.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Toddler Snacks Box,Baby,Food,1,0,0,0,0.6286,0.3714,ok,
2026-09-11,103,441230,5.0,17.0,22.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Binder Clips Assort,Office,Supplies,1,0,0,0,0.2273,0.7727,ok,
2026-09-11,103,990130,13.0,5.0,18.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Blueberries Pint,Produce,Fruit,1,0,0,0,0.7222,0.2778,ok,
2026-09-11,103,118690,7.0,22.0,29.0,warehouse_3,warehouse_3,Northeast,"Waltham, MA",42.39436,-71.265464,Coffee Pods 100ct,Grocery,Beverages,1,0,0,0,0.2414,0.7586,ok,
2026-09-12,101,118634,5.0,0.0,5.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Bottled Water 40pk,Grocery,Beverages,1,0,0,0,1.0,0.0,ok,
2026-09-12,101,184220,4.0,15.0,19.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Paper Towels 12pk,Household,Paper,1,0,0,0,0.2105,0.7895,ok,
2026-09-12,101,551902,14.0,0.0,14.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Rotisserie Chicken,Deli,Prepared,1,0,0,0,1.0,0.0,ok,
2026-09-12,101,774015,3.0,9.0,12.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,AA Batteries 48ct,GM,Electronics,1,0,0,0,0.25,0.75,ok,
2026-09-12,101,445880,20.0,25.0,45.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Laundry Detergent 2pk,Household,Laundry,1,0,0,0,0.4444,0.5556,ok,
2026-09-12,101,229045,4.0,23.0,27.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Chicken Breast Family Pack,Meat,Chicken,1,0,0,0,0.1481,0.8519,ok,
2026-09-12,101,667301,10.0,7.0,17.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Diapers Size 4,Baby,Diapers,1,0,0,0,0.5882,0.4118,ok,
2026-09-12,101,330112,21.0,7.0,28.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Whole Milk Gallon,Dairy,Milk,1,0,0,0,0.75,0.25,ok,
2026-09-12,101,330118,11.0,12.0,23.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Greek Yogurt 12ct,Dairy,Yogurt,1,0,0,0,0.4783,0.5217,ok,
2026-09-12,101,441201,17.0,14.0,31.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Copy Paper 5-Ream,Office,Paper,1,0,0,0,0.5484,0.4516,ok,
2026-09-12,101,118640,0.0,11.0,47.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Sparkling Water 24pk,Grocery,Beverages,1,1,1,1,0.0,1.0,phantom+rescue,Floor pull · recount
2026-09-12,101,118655,13.0,7.0,20.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Trail Mix Value Pack,Grocery,Snacks,1,0,0,0,0.65,0.35,ok,
2026-09-12,101,184230,13.0,10.0,23.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Toilet Paper 30ct,Household,Paper,1,0,0,0,0.5652,0.4348,ok,
2026-09-12,101,184240,17.0,0.0,17.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Disinfecting Wipes 3pk,Household,Cleaning,1,0,0,0,1.0,0.0,ok,
2026-09-12,101,551910,7.0,28.0,35.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Macaroni Salad Tub,Deli,Sides,1,0,0,0,0.2,0.8,ok,
2026-09-12,101,551920,14.0,23.0,37.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Turkey Club Sandwich,Deli,Prepared,1,0,0,0,0.3784,0.6216,ok,
2026-09-12,101,774020,10.0,4.0,14.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,HDMI Cable 2-Pack,GM,Electronics,1,0,0,0,0.7143,0.2857,ok,
2026-09-12,101,774030,11.0,5.0,16.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Phone Charger Kit,GM,Electronics,1,0,0,0,0.6875,0.3125,ok,
2026-09-12,101,445890,7.0,13.0,20.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Dryer Sheets 240ct,Household,Laundry,1,0,0,0,0.35,0.65,ok,
2026-09-12,101,229050,10.0,13.0,23.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Chicken Breast Tray,Meat,Poultry,1,0,0,0,0.4348,0.5652,ok,
2026-09-12,101,229060,11.0,20.0,31.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Atlantic Salmon 2pk,Meat,Seafood,1,0,0,0,0.3548,0.6452,ok,
2026-09-12,101,667310,4.0,10.0,14.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Baby Wipes Soft Pack,Baby,Wipes,1,0,0,0,0.2857,0.7143,ok,
2026-09-12,101,667320,19.0,13.0,32.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Infant Formula Can,Baby,Formula,1,0,0,0,0.5938,0.4062,ok,
2026-09-12,101,330120,12.0,0.0,12.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Butter Quarters 4pk,Dairy,Butter,1,0,0,0,1.0,0.0,ok,
2026-09-12,101,441210,4.0,28.0,32.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Ballpoint Pens 60ct,Office,Writing,1,0,0,0,0.125,0.875,ok,
2026-09-12,101,441220,10.0,15.0,25.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Sticky Notes Value,Office,Supplies,1,0,0,0,0.4,0.6,ok,
2026-09-12,101,990101,4.0,27.0,31.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Bananas Club Bunch,Produce,Fruit,1,0,0,0,0.129,0.871,ok,
2026-09-12,101,990110,17.0,3.0,20.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Bag Bag 5lb,Produce,Fruit,1,0,0,0,0.85,0.15,ok,
2026-09-12,101,990120,0.0,0.0,0.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Romaine Hearts 3pk,Produce,Veg,1,1,0,0,,,true_out,Replenish / order
2026-09-12,101,118670,16.0,27.0,43.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Pasta Sauce Twin Pack,Grocery,Pantry,1,0,0,0,0.3721,0.6279,ok,
2026-09-12,101,118680,19.0,20.0,39.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Olive Oil 2L,Grocery,Pantry,1,0,0,0,0.4872,0.5128,ok,
2026-09-12,101,184250,16.0,18.0,34.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Trash Bags 100ct,Household,Cleaning,1,0,0,0,0.4706,0.5294,ok,
2026-09-12,101,774040,18.0,27.0,45.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,LED Bulbs 8pk,GM,Home,1,0,0,0,0.4,0.6,ok,
2026-09-12,101,551930,14.0,17.0,31.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Potato Salad Tub,Deli,Sides,1,0,0,0,0.4516,0.5484,ok,
2026-09-12,101,229070,4.0,8.0,12.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Salmon Fillet Pack,Meat,Seafood,1,0,0,0,0.3333,0.6667,ok,
2026-09-12,101,330130,14.0,8.0,22.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Shredded Cheese 2lb,Dairy,Cheese,1,0,0,0,0.6364,0.3636,ok,
2026-09-12,101,667330,3.0,23.0,26.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Toddler Snacks Box,Baby,Food,1,0,0,0,0.1154,0.8846,ok,
2026-09-12,101,441230,20.0,24.0,44.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Binder Clips Assort,Office,Supplies,1,0,0,0,0.4545,0.5455,ok,
2026-09-12,101,990130,22.0,23.0,45.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Blueberries Pint,Produce,Fruit,1,0,0,0,0.4889,0.5111,ok,
2026-09-12,101,118690,11.0,16.0,27.0,warehouse_1,warehouse_1,Northeast,"Everett, MA",42.402137,-71.069774,Coffee Pods 100ct,Grocery,Beverages,1,0,0,0,0.4074,0.5926,ok,
2026-09-12,102,118634,22.0,20.0,42.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Bottled Water 40pk,Grocery,Beverages,1,0,0,0,0.5238,0.4762,ok,
2026-09-12,102,184220,5.0,24.0,29.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Paper Towels 12pk,Household,Paper,1,0,0,0,0.1724,0.8276,ok,
2026-09-12,102,551902,8.0,25.0,33.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Rotisserie Chicken,Deli,Prepared,1,0,0,0,0.2424,0.7576,ok,
2026-09-12,102,774015,7.0,5.0,12.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,AA Batteries 48ct,GM,Electronics,1,0,0,0,0.5833,0.4167,ok,
2026-09-12,102,445880,14.0,27.0,41.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Laundry Detergent 2pk,Household,Laundry,1,0,0,0,0.3415,0.6585,ok,
2026-09-12,102,229045,19.0,16.0,35.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Chicken Breast Family Pack,Meat,Chicken,1,0,0,0,0.5429,0.4571,ok,
2026-09-12,102,667301,16.0,12.0,28.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Diapers Size 4,Baby,Diapers,1,0,0,0,0.5714,0.4286,ok,
2026-09-12,102,330112,9.0,17.0,26.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Whole Milk Gallon,Dairy,Milk,1,0,0,0,0.3462,0.6538,ok,
2026-09-12,102,330118,20.0,16.0,36.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Greek Yogurt 12ct,Dairy,Yogurt,1,0,0,0,0.5556,0.4444,ok,
2026-09-12,102,441201,7.0,26.0,33.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Copy Paper 5-Ream,Office,Paper,1,0,0,0,0.2121,0.7879,ok,
2026-09-12,102,118640,4.0,8.0,12.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Sparkling Water 24pk,Grocery,Beverages,1,0,0,0,0.3333,0.6667,ok,
2026-09-12,102,118655,9.0,5.0,14.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Trail Mix Value Pack,Grocery,Snacks,1,0,0,0,0.6429,0.3571,ok,
2026-09-12,102,184230,17.0,0.0,17.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Toilet Paper 30ct,Household,Paper,1,0,0,0,1.0,0.0,ok,
2026-09-12,102,184240,8.0,21.0,29.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Disinfecting Wipes 3pk,Household,Cleaning,1,0,0,0,0.2759,0.7241,ok,
2026-09-12,102,551910,8.0,7.0,15.0,warehouse_2,warehouse_2,Northeast,"Dedham, MA",42.231627,-71.176682,Macaroni Salad Tub,Deli,Sides,1,0,0,0,0.5333,0.4667,ok,
